wafer_id,run_index,t_s,step,rf_power_W,chamber_pressure_mTorr,gas_flow_sccm,oes_endpoint_au,wall_temp_C
W0071,71,67,main_etch,745.0161,10.2780,117.8586,1.0190,65.3118
W0071,71,68,main_etch,742.8758,10.2822,117.0113,0.9918,65.5229
W0071,71,69,main_etch,741.9001,10.2839,116.6784,0.9845,65.2747
W0071,71,70,main_etch,742.8647,10.2261,117.5533,1.0020,65.3596
W0071,71,71,main_etch,738.3276,10.2378,117.9046,0.9998,65.2436
W0071,71,72,main_etch,741.1252,10.3058,117.0031,0.9858,65.0814
W0071,71,73,main_etch,744.3791,10.2640,116.8868,0.9846,65.2387
W0071,71,74,main_etch,740.4596,10.3499,118.2249,0.9942,65.1095
W0071,71,75,overetch,714.4696,10.1199,117.6877,0.7528,65.7943
W0071,71,76,overetch,713.3224,10.1649,118.8007,0.7638,66.0821
W0071,71,77,overetch,712.0999,10.0805,119.9329,0.7471,65.7371
W0071,71,78,overetch,712.6417,10.0923,117.9095,0.7666,66.1231
W0071,71,79,overetch,713.5815,10.1646,119.8665,0.7557,65.9896
W0071,71,80,overetch,712.9886,10.0901,119.2104,0.7533,65.9421
W0071,71,81,overetch,710.8489,10.1084,118.9812,0.7471,65.8911
W0071,71,82,overetch,713.6128,10.0512,119.5664,0.7606,65.6317
W0071,71,83,overetch,712.6811,10.0675,118.9414,0.7465,66.0268
W0071,71,84,overetch,710.2121,10.0313,119.9014,0.7647,65.9931
W0071,71,85,overetch,713.2956,10.1366,118.7142,0.7503,66.0063
W0071,71,86,overetch,710.9198,10.1817,119.4981,0.7450,65.7661
W0071,71,87,overetch,711.9839,10.1082,118.9963,0.7503,66.1074
W0071,71,88,overetch,708.5967,10.0372,118.9996,0.7438,66.1853
W0071,71,89,overetch,714.8096,10.0752,120.2461,0.7276,66.0241
W0071,71,90,overetch,712.7799,10.0693,120.7025,0.7463,66.0751
W0071,71,91,overetch,708.5770,10.1047,119.7679,0.7373,65.9784
W0071,71,92,overetch,709.3865,10.0715,119.5792,0.7316,65.9661
W0071,71,93,overetch,713.6983,10.1636,119.8202,0.7368,65.9885
W0071,71,94,overetch,712.8790,10.1188,119.0921,0.7487,65.9481
W0071,71,95,overetch,713.0991,10.1366,120.4624,0.7394,66.1505
W0071,71,96,overetch,714.2900,10.1831,119.4734,0.7296,65.7156
W0071,71,97,overetch,714.5497,10.0608,118.7293,0.7489,66.1212
W0071,71,98,overetch,713.4942,10.1299,118.4030,0.7382,65.8635
W0071,71,99,overetch,712.2463,10.1349,119.6749,0.7316,65.9799
W0076,76,0,stabilize,668.5480,10.7049,118.2445,0.6121,64.0058
W0076,76,1,stabilize,671.7232,10.6809,119.5137,0.5978,63.8548
W0076,76,2,stabilize,665.5340,10.6573,121.1270,0.5954,63.7612
W0076,76,3,stabilize,669.9423,10.6750,119.7687,0.6028,63.7543
W0076,76,4,stabilize,669.1910,10.7311,119.6700,0.5697,63.6821
W0076,76,5,stabilize,666.1909,10.6462,120.6731,0.5951,63.6500
W0076,76,6,stabilize,667.6955,10.6984,120.3551,0.5842,63.5539
W0076,76,7,stabilize,667.4811,10.6019,121.8930,0.5898,63.5352
W0076,76,8,stabilize,668.7696,10.7553,119.7011,0.5751,63.7319
W0076,76,9,stabilize,666.8251,10.8058,120.0245,0.5505,63.6947
W0076,76,10,stabilize,667.1233,10.7344,119.7814,0.5735,63.8551
W0076,76,11,stabilize,668.5672,10.5944,120.0664,0.5600,63.7464
W0076,76,12,stabilize,665.7804,10.6896,120.7798,0.5655,63.8956
W0076,76,13,stabilize,663.8194,10.6763,119.6590,0.5859,63.6220
W0076,76,14,stabilize,668.2429,10.7553,118.9040,0.5627,63.5581
W0076,76,15,stabilize,664.0484,10.7230,121.6809,0.5391,63.7206
W0076,76,16,stabilize,667.7827,10.7200,119.2139,0.5388,64.0747
W0076,76,17,stabilize,671.1141,10.7461,119.1573,0.5627,64.0840
W0076,76,18,stabilize,667.5455,10.7097,120.0664,0.5500,63.6420
W0076,76,19,stabilize,669.5213,10.7234,119.6458,0.5534,63.6198
W0076,76,20,main_etch,742.1644,10.2256,118.5985,1.2123,64.1805
W0076,76,21,main_etch,741.9884,10.1594,121.0564,1.2201,64.4185
W0076,76,22,main_etch,742.2423,10.1920,121.6822,1.2187,64.2321
W0076,76,23,main_etch,745.7024,10.1954,119.9987,1.2094,64.1183
W0076,76,24,main_etch,742.0882,10.1302,119.7838,1.2094,64.2607
W0076,76,25,main_etch,742.3607,10.2524,119.9747,1.1794,64.1232
W0076,76,26,main_etch,741.0905,10.2556,120.6005,1.1809,64.1016
W0076,76,27,main_etch,743.0875,10.2352,120.6238,1.1847,64.3546
W0076,76,28,main_etch,744.2891,10.3105,119.2518,1.1731,64.2228
W0076,76,29,main_etch,741.3280,10.2160,119.5012,1.1621,64.4905
W0076,76,30,main_etch,743.1685,10.2127,120.8566,1.1583,64.5207
W0076,76,31,main_etch,741.1502,10.2125,119.6449,1.1590,64.4066
W0076,76,32,main_etch,742.3038,10.2838,119.9163,1.1491,64.4974
W0076,76,33,main_etch,746.9249,10.1474,119.7731,1.1194,64.4384
W0076,76,34,main_etch,740.5626,10.3075,119.7092,1.1141,64.3712
W0076,76,35,main_etch,741.6091,10.2471,120.0677,1.1349,64.4175
W0076,76,36,main_etch,738.6859,10.2743,121.0685,1.1029,64.3438
W0076,76,37,main_etch,741.9380,10.2131,119.1818,1.1228,64.4840
W0076,76,38,main_etch,749.0203,10.1258,119.0798,1.0959,64.3947
W0076,76,39,main_etch,745.3011,10.1788,120.1602,1.0815,64.2950
W0076,76,40,main_etch,742.9295,10.1302,119.6611,1.0898,64.4594
W0076,76,41,main_etch,741.1878,10.2480,120.3999,1.0717,64.4924
W0076,76,42,main_etch,744.0977,10.2030,118.3150,1.0699,64.3891
W0076,76,43,main_etch,740.6766,10.1559,121.2971,1.0817,64.0918
W0076,76,44,main_etch,745.4481,10.2330,119.4793,1.0625,64.4451
W0076,76,45,main_etch,742.8399,10.2642,119.9997,1.0479,64.4308
W0076,76,46,main_etch,742.2214,10.1758,117.4140,1.0397,64.6378
W0076,76,47,main_etch,745.6689,10.1658,122.4078,1.0424,64.3219
W0076,76,48,main_etch,745.4316,10.1897,119.9618,1.0465,64.7213
W0076,76,49,main_etch,743.0090,10.2381,120.1598,1.0344,64.5069
W0076,76,50,main_etch,740.9544,10.1455,120.2365,1.0219,64.4748
W0076,76,51,main_etch,744.5774,10.1106,119.2722,1.0225,64.4275
W0076,76,52,main_etch,744.8280,10.1154,121.8512,1.0108,64.8424
W0076,76,53,main_etch,742.8798,10.1800,118.9732,1.0143,64.3192
W0076,76,54,main_etch,743.2033,10.1989,118.8417,1.0043,64.4243
W0076,76,55,main_etch,744.0324,10.1395,120.9872,0.9962,64.6690
W0076,76,56,main_etch,740.9060,10.0975,118.9209,0.9924,64.6528
W0076,76,57,main_etch,740.6794,10.2392,118.6067,0.9752,64.5228
W0076,76,58,main_etch,740.5116,10.1332,119.7185,0.9668,64.5092
W0076,76,59,main_etch,743.9943,10.2185,120.9045,0.9684,64.7299
W0076,76,60,main_etch,742.0016,10.2211,120.0370,0.9468,64.5396
W0076,76,61,main_etch,743.8687,10.2283,118.9946,0.9508,64.3930
W0076,76,62,main_etch,742.5045,10.1380,119.6045,0.9561,64.1808
W0076,76,63,main_etch,746.4492,10.1889,119.8363,0.9229,64.4318
W0076,76,64,main_etch,747.9531,10.1599,119.6309,0.9264,64.5875
W0076,76,65,main_etch,742.8757,10.2163,119.6736,0.9065,64.7904
W0076,76,66,main_etch,735.9307,10.1838,121.5800,0.9220,64.5818
W0076,76,67,main_etch,745.8593,10.1183,119.7227,0.9105,64.7805
W0076,76,68,main_etch,741.8810,10.2471,119.3665,0.9116,64.2812
W0076,76,69,main_etch,739.0432,10.2067,120.6455,0.9212,64.4858
W0076,76,70,main_etch,745.5716,10.2345,120.5079,0.8863,64.4902
W0076,76,71,main_etch,744.9731,10.1700,120.2796,0.8708,64.7693
W0076,76,72,main_etch,743.9334,10.1609,120.4100,0.8610,64.4515
W0076,76,73,main_etch,735.2587,10.2315,120.3810,0.8852,64.4968
W0076,76,74,main_etch,742.5952,10.1389,119.1338,0.8664,64.4769
W0076,76,75,overetch,710.5816,10.0304,120.9705,0.7831,65.0633
W0076,76,76,overetch,713.9978,9.8480,121.7338,0.7967,65.3193
W0076,76,77,overetch,709.8939,9.9622,121.1549,0.7877,65.1999
W0076,76,78,overetch,714.2121,9.9388,121.8607,0.7774,65.1389
W0076,76,79,overetch,716.0213,9.9849,122.2956,0.7732,65.0001
W0076,76,80,overetch,716.1199,10.0174,122.0037,0.7759,65.0067
W0076,76,81,overetch,709.3922,10.0340,123.2396,0.7638,65.0154
W0076,76,82,overetch,713.6328,9.9404,122.6049,0.7649,65.2833
W0076,76,83,overetch,713.4574,10.0053,122.2407,0.7594,64.9913
W0076,76,84,overetch,715.1935,10.0383,120.9831,0.7593,65.2380
W0076,76,85,overetch,712.5392,10.0203,121.9355,0.7540,65.0289
W0076,76,86,overetch,712.5725,10.0251,122.6328,0.7541,65.0192
W0076,76,87,overetch,711.6882,9.9848,123.3460,0.7697,65.2403
W0076,76,88,overetch,714.0886,9.9918,123.0995,0.7647,64.8856
W0076,76,89,overetch,714.3462,9.9041,123.1739,0.7573,65.0467
W0076,76,90,overetch,712.3382,10.0079,121.5192,0.7261,65.2572
W0076,76,91,overetch,711.2792,9.9552,121.6661,0.7314,65.1500
W0076,76,92,overetch,713.2942,9.9764,121.1552,0.7412,65.0458
W0076,76,93,overetch,716.2237,10.0213,123.3743,0.7319,65.0050
W0076,76,94,overetch,714.8260,9.9500,124.0881,0.7279,65.1529
W0076,76,95,overetch,710.3785,10.0034,121.5949,0.7124,64.9131
W0076,76,96,overetch,711.5932,9.9774,122.4955,0.7297,65.0580
W0076,76,97,overetch,712.7049,10.0469,123.8529,0.7045,64.9305
W0076,76,98,overetch,709.3456,9.9072,122.6531,0.7167,65.1617
W0076,76,99,overetch,710.5333,10.0375,123.3929,0.7052,64.8383
W0101,101,0,stabilize,671.7969,9.8423,111.9063,0.5436,65.9782
W0101,101,1,stabilize,668.8343,9.9117,111.6776,0.5415,65.6921
W0101,101,2,stabilize,671.0078,9.8113,111.8781,0.5367,65.7557
W0101,101,3,stabilize,673.1150,9.9050,110.8702,0.5493,65.7327
W0101,101,4,stabilize,673.7758,9.8489,110.4844,0.5294,65.5342
W0101,101,5,stabilize,675.8283,9.8622,112.0657,0.5471,65.5978
W0101,101,6,stabilize,669.7282,9.8694,109.7197,0.5379,65.4732
W0101,101,7,stabilize,678.4678,9.9250,111.3089,0.5319,65.6881
W0101,101,8,stabilize,674.7743,9.9835,110.4599,0.5297,65.8508
W0101,101,9,stabilize,673.4259,9.8168,110.6908,0.5295,65.6457
W0101,101,10,stabilize,676.0260,9.8674,110.5520,0.5257,65.5480
W0101,101,11,stabilize,673.6153,9.7727,112.8635,0.5282,65.8744
W0101,101,12,stabilize,676.7259,9.9847,112.5531,0.5315,65.8599
W0101,101,13,stabilize,673.4383,9.7321,110.9561,0.5191,65.7141
W0101,101,14,stabilize,673.0592,9.8344,112.5774,0.5525,65.8388
W0101,101,15,stabilize,673.8858,9.7493,111.5610,0.5262,65.7114
W0101,101,16,stabilize,674.7056,9.9241,112.1452,0.5515,65.7688
W0101,101,17,stabilize,673.0341,9.8808,110.5402,0.5347,65.5828
W0101,101,18,stabilize,669.8596,9.9089,111.1856,0.5283,65.2409
W0101,101,19,stabilize,670.4479,9.9294,112.2722,0.5127,65.5767
W0101,101,20,main_etch,747.8236,9.3645,112.2818,1.0168,66.2359
W0101,101,21,main_etch,746.5363,9.4726,110.8405,1.0276,66.1188
W0101,101,22,main_etch,748.2910,9.3576,110.3035,0.9966,65.8396
W0101,101,23,main_etch,748.0611,9.4246,112.3466,1.0043,66.2792
W0101,101,24,main_etch,748.3837,9.4296,112.3230,1.0172,66.1519
W0101,101,25,main_etch,746.8916,9.4632,111.3897,1.0130,66.1320
W0101,101,26,main_etch,752.7224,9.4208,110.6056,0.9901,66.1161
W0101,101,27,main_etch,751.4220,9.3431,112.5288,0.9999,66.1230
W0101,101,28,main_etch,751.6370,9.3443,111.6263,0.9962,65.9175
W0101,101,29,main_etch,748.1533,9.3395,110.0758,0.9845,66.1878
W0101,101,30,main_etch,746.1203,9.2978,112.4679,0.9869,65.9484
W0101,101,31,main_etch,747.2442,9.3078,111.9721,1.0134,65.9384
W0101,101,32,main_etch,742.8548,9.2669,111.6407,0.9937,66.2467
W0101,101,33,main_etch,748.8881,9.4395,111.8799,1.0038,66.3567
W0101,101,34,main_etch,751.8530,9.4200,111.5791,0.9817,66.1548
W0101,101,35,main_etch,751.0549,9.4212,111.4754,0.9762,66.1651
W0101,101,36,main_etch,749.8938,9.3439,110.5403,0.9826,66.1180
W0101,101,37,main_etch,746.1743,9.3851,109.2298,0.9712,66.1846
W0101,101,38,main_etch,745.5049,9.3726,112.3086,0.9646,66.2032
W0101,101,39,main_etch,748.8716,9.3832,110.4699,0.9769,66.2716
W0101,101,40,main_etch,749.1941,9.4120,111.2116,0.9597,66.3327
W0101,101,41,main_etch,748.1551,9.4128,109.8296,0.9635,65.9436
W0101,101,42,main_etch,749.5788,9.4219,111.3102,0.9766,66.2229
W0101,101,43,main_etch,748.6066,9.4129,110.5992,0.9823,66.3963
W0101,101,44,main_etch,750.7875,9.4133,110.9849,0.9645,66.3344
W0101,101,45,main_etch,748.7823,9.3445,111.7072,0.9724,66.1612
W0101,101,46,main_etch,751.5860,9.4425,111.6337,0.9560,66.3143
W0101,101,47,main_etch,746.7447,9.4097,110.9039,0.9708,66.1029
W0101,101,48,main_etch,752.1661,9.3552,110.5298,0.9604,66.2874
W0101,101,49,main_etch,748.3776,9.3590,113.2912,0.9424,66.2616
W0101,101,50,main_etch,750.1264,9.4209,111.6652,0.9622,66.1517
W0101,101,51,main_etch,749.9780,9.4012,110.8774,0.9598,66.3594
W0101,101,52,main_etch,750.1985,9.3860,111.4248,0.9585,66.1036
W0101,101,53,main_etch,749.4345,9.4302,112.0622,0.9769,66.4809
W0101,101,54,main_etch,747.7835,9.2973,110.5457,0.9484,66.2909
W0101,101,55,main_etch,746.2123,9.3101,111.5555,0.9518,66.4343
W0101,101,56,main_etch,752.5211,9.4354,110.5531,0.9655,66.5029
W0101,101,57,main_etch,745.3649,9.3925,111.3376,0.9527,66.5566
W0101,101,58,main_etch,752.2119,9.5133,110.3767,0.9436,66.2922
W0101,101,59,main_etch,749.8772,9.3444,111.9593,0.9485,66.4907
W0101,101,60,main_etch,752.1289,9.3463,111.5346,0.9339,66.3065
W0101,101,61,main_etch,749.9515,9.3844,111.4567,0.9514,66.3603
W0101,101,62,main_etch,750.9145,9.3238,112.0522,0.9553,66.4437
W0101,101,63,main_etch,749.6508,9.3301,110.7254,0.9418,66.3298
W0101,101,64,main_etch,747.5272,9.4099,112.9516,0.9467,66.5116
W0101,101,65,main_etch,751.7701,9.4082,111.9899,0.9550,66.3575
W0101,101,66,main_etch,750.8023,9.3714,110.8297,0.9206,66.1585
W0101,101,67,main_etch,746.4885,9.3751,111.4624,0.9285,66.5225
W0101,101,68,main_etch,748.3166,9.3751,112.0159,0.9426,66.4887
W0101,101,69,main_etch,742.6409,9.3076,111.8647,0.9438,66.3901
W0101,101,70,main_etch,753.2551,9.4154,111.8099,0.9254,66.1759
W0101,101,71,main_etch,749.6181,9.2967,112.3198,0.9181,66.1407
W0101,101,72,main_etch,750.6734,9.2787,110.2373,0.9418,66.4582
W0101,101,73,main_etch,755.2077,9.3567,111.1309,0.9154,66.1079
W0101,101,74,main_etch,750.6644,9.4583,110.2099,0.9075,66.5112
W0101,101,75,overetch,719.9639,9.1901,114.8716,0.7049,66.7341
W0101,101,76,overetch,718.4532,9.2754,113.2593,0.7032,66.8293
W0101,101,77,overetch,718.2860,9.1455,113.9955,0.6939,67.0770
W0101,101,78,overetch,722.2519,9.1301,112.1035,0.7050,66.8881
W0101,101,79,overetch,717.0705,9.0226,115.2420,0.7026,67.0208
W0101,101,80,overetch,715.3022,9.1941,113.6987,0.6944,66.9091
W0101,101,81,overetch,720.1220,9.2261,113.8083,0.6952,66.8543
W0101,101,82,overetch,721.7508,9.2393,113.6354,0.6956,66.9383
W0101,101,83,overetch,717.9785,9.2224,112.8379,0.6890,67.1793
W0101,101,84,overetch,719.8796,9.2109,114.1898,0.6997,67.2318
W0101,101,85,overetch,717.1261,9.1228,112.6806,0.7013,67.2296
W0101,101,86,overetch,717.7989,9.2376,113.0588,0.6923,66.9845
W0101,101,87,overetch,717.1761,9.1949,113.4578,0.6792,66.8849
W0101,101,88,overetch,718.9848,9.1902,112.1759,0.7033,67.0148
W0101,101,89,overetch,715.5405,9.3006,113.7421,0.6955,67.0435
W0101,101,90,overetch,722.2611,9.1562,113.7067,0.6965,66.7990
W0101,101,91,overetch,724.8301,9.2386,111.8584,0.6910,67.1679
W0101,101,92,overetch,716.1442,9.1676,113.4280,0.7031,67.1310
W0101,101,93,overetch,720.6179,9.1437,114.3625,0.7024,66.6576
W0101,101,94,overetch,717.8345,9.1362,113.4536,0.6867,66.9467
W0101,101,95,overetch,719.6242,9.2144,112.7806,0.7021,66.9450
W0101,101,96,overetch,716.4258,9.2179,114.2002,0.6736,66.8886
W0101,101,97,overetch,720.6903,9.2348,113.3563,0.6813,67.2042
W0101,101,98,overetch,719.1420,9.1091,113.3459,0.6911,67.1085
W0101,101,99,overetch,719.8541,9.1877,112.8228,0.6983,66.7900
W0124,124,0,stabilize,679.6386,9.7050,109.3842,0.5451,65.8963
W0124,124,1,stabilize,680.9857,9.7597,110.3182,0.5073,65.9581
W0124,124,2,stabilize,679.1023,9.6904,110.1983,0.5179,66.1715
W0124,124,3,stabilize,678.5142,9.6623,109.7045,0.5155,66.4775
W0124,124,4,stabilize,681.9781,9.6769,109.9186,0.5243,66.4185
W0124,124,5,stabilize,678.7629,9.6363,110.8862,0.5104,66.0952
W0124,124,6,stabilize,680.6385,9.6155,109.5547,0.4973,66.1761
W0124,124,7,stabilize,677.6453,9.7239,109.5661,0.5152,66.0205
W0124,124,8,stabilize,681.9321,9.6464,110.2405,0.5045,65.9224
W0124,124,9,stabilize,685.1027,9.6319,109.2734,0.5082,66.1199
W0124,124,10,stabilize,679.4367,9.5999,110.4765,0.5077,65.7283
W0124,124,11,stabilize,684.5811,9.6706,108.5385,0.5127,65.9389
W0124,124,12,stabilize,680.5820,9.6720,109.6452,0.5024,66.4568
W0124,124,13,stabilize,678.4833,9.7641,109.3567,0.5079,66.0170
W0124,124,14,stabilize,680.1476,9.6961,111.4642,0.4967,66.1281
W0124,124,15,stabilize,685.9417,9.7065,109.5728,0.4731,66.1984
W0124,124,16,stabilize,682.7887,9.6449,107.5911,0.5003,66.2831
W0124,124,17,stabilize,680.3733,9.6290,109.4056,0.4940,66.2644
W0124,124,18,stabilize,682.1275,9.6737,109.7147,0.4885,66.1340
W0124,124,19,stabilize,681.2858,9.6727,109.5640,0.4930,66.0914
W0124,124,20,main_etch,755.4876,9.1330,109.6437,1.0271,66.7409
W0124,124,21,main_etch,753.0811,9.2304,109.1217,1.0156,66.7449
W0124,124,22,main_etch,754.6727,9.2669,109.8030,0.9948,66.4704
W0124,124,23,main_etch,754.7522,9.2091,109.7079,1.0282,66.3956
W0124,124,24,main_etch,754.4508,9.1765,110.5746,1.0043,66.8188
W0124,124,25,main_etch,757.9764,9.2276,109.4862,0.9951,66.6511
W0124,124,26,main_etch,759.4284,9.1697,110.5277,1.0189,66.6499
W0124,124,27,main_etch,754.9463,9.1630,109.8055,0.9988,66.5393
W0124,124,28,main_etch,757.1654,9.2482,110.2464,0.9990,66.8475
W0124,124,29,main_etch,758.1357,9.2255,108.6484,0.9827,66.4681
W0124,124,30,main_etch,759.0958,9.2287,109.5968,0.9865,66.6660
W0124,124,31,main_etch,756.6599,9.1952,109.3580,0.9930,66.6350
W0124,124,32,main_etch,754.5609,9.1912,108.6584,0.9679,66.3469
W0124,124,33,main_etch,761.1028,9.1764,108.4928,0.9724,66.7555
W0124,124,34,main_etch,757.7124,9.2350,109.0621,0.9647,66.5169
W0124,124,35,main_etch,760.5857,9.3407,109.6436,0.9684,66.6855
W0124,124,36,main_etch,759.1082,9.1873,110.5949,0.9565,66.6617
W0124,124,37,main_etch,753.7756,9.1456,108.8186,0.9418,66.8677
W0124,124,38,main_etch,758.5906,9.2854,109.1235,0.9536,66.6756
W0124,124,39,main_etch,755.6822,9.2433,109.6285,0.9363,66.8322
W0124,124,40,main_etch,754.3505,9.2345,109.7778,0.9590,66.7548
W0124,124,41,main_etch,758.0767,9.2254,110.4752,0.9328,66.7842
W0124,124,42,main_etch,762.0990,9.1596,108.6400,0.9331,66.9016
W0124,124,43,main_etch,755.2533,9.2150,110.9788,0.9380,66.5884
W0124,124,44,main_etch,753.3694,9.1479,108.0608,0.9314,66.7370
W0124,124,45,main_etch,756.3276,9.1964,110.5233,0.9281,66.9143
W0124,124,46,main_etch,755.5646,9.1817,108.2581,0.9255,66.7824
W0124,124,47,main_etch,756.5353,9.2140,111.1814,0.9075,66.8116
W0124,124,48,main_etch,753.5526,9.1814,109.7926,0.9078,66.9382
W0124,124,49,main_etch,756.8175,9.1655,109.2680,0.9109,67.0820
W0124,124,50,main_etch,760.4672,9.2679,111.2336,0.9066,66.6790
W0124,124,51,main_etch,756.1032,9.1688,109.3124,0.9045,66.9638
W0124,124,52,main_etch,755.5349,9.2518,110.9102,0.9275,66.8124
W0124,124,53,main_etch,756.9567,9.1303,109.5527,0.8878,66.7685
W0124,124,54,main_etch,755.8684,9.1266,109.1747,0.8980,66.6899
W0124,124,55,main_etch,752.3955,9.2347,109.7483,0.8785,66.9584
W0124,124,56,main_etch,755.0481,9.2840,109.2392,0.8787,67.0279
W0124,124,57,main_etch,758.4141,9.1795,109.7171,0.8862,67.1199
W0124,124,58,main_etch,755.9011,9.2311,110.1845,0.8800,67.0358
W0124,124,59,main_etch,754.2898,9.1622,109.3832,0.8904,67.0363
W0124,124,60,main_etch,755.2695,9.2405,109.7181,0.8817,67.0045
W0124,124,61,main_etch,759.1422,9.2579,108.9153,0.8659,66.8286
W0124,124,62,main_etch,752.8884,9.1930,110.1995,0.8734,66.9040
W0124,124,63,main_etch,750.8949,9.2113,110.8537,0.8546,66.7740
W0124,124,64,main_etch,756.4621,9.1535,109.1213,0.8453,67.1147
W0124,124,65,main_etch,751.6573,9.1515,110.5739,0.8697,67.1118
W0124,124,66,main_etch,757.9399,9.2495,110.4109,0.8484,66.6967
W0124,124,67,main_etch,757.3069,9.1582,109.5063,0.8676,66.9897
W0124,124,68,main_etch,756.6679,9.3181,110.0634,0.8498,66.6402
W0124,124,69,main_etch,756.5829,9.2102,110.3997,0.8300,66.8052
W0124,124,70,main_etch,757.1753,9.1621,109.5890,0.8335,67.3137
W0124,124,71,main_etch,761.4697,9.2867,110.1696,0.8426,66.9305
W0124,124,72,main_etch,757.1389,9.2507,109.9505,0.8319,66.6330
W0124,124,73,main_etch,757.1127,9.2999,108.5210,0.8237,66.8602
W0124,124,74,main_etch,754.4248,9.2118,110.8744,0.7992,66.8740
W0124,124,75,overetch,723.7513,9.0815,111.5026,0.6725,67.5055
W0124,124,76,overetch,720.8053,9.0293,111.8210,0.7022,67.6174
W0124,124,77,overetch,726.0600,9.0301,111.8165,0.6725,67.2478
W0124,124,78,overetch,723.5665,9.0357,112.8141,0.6802,67.3341
W0124,124,79,overetch,724.4115,9.0320,113.0359,0.6864,67.2063
W0124,124,80,overetch,731.9336,9.0729,112.6204,0.6761,67.6761
W0124,124,81,overetch,725.0134,9.1039,112.4620,0.6843,67.2286
W0124,124,82,overetch,726.0970,9.0322,111.6241,0.6707,67.3236
W0124,124,83,overetch,729.1430,9.0251,113.4932,0.6576,67.4693
W0124,124,84,overetch,725.6126,9.0797,112.0564,0.6742,67.3208
W0124,124,85,overetch,725.6603,9.0667,110.9972,0.6503,67.7294
W0124,124,86,overetch,724.1554,9.0330,112.3202,0.6647,67.5893
W0124,124,87,overetch,725.3180,9.0501,111.4014,0.6700,67.3902
W0124,124,88,overetch,723.9692,9.0087,111.2874,0.6547,67.6677
W0124,124,89,overetch,727.1630,9.0133,111.3687,0.6700,67.5345
W0124,124,90,overetch,725.2440,8.9606,112.0266,0.6633,67.4044
W0124,124,91,overetch,728.4132,9.0521,112.6662,0.6770,67.4553
W0124,124,92,overetch,725.3983,8.9749,112.5078,0.6398,67.5471
W0124,124,93,overetch,729.8463,9.0115,112.5213,0.6595,67.4828
W0124,124,94,overetch,724.3874,8.9975,112.9540,0.6407,67.4404
W0124,124,95,overetch,721.3559,9.0461,112.9027,0.6522,67.4789
W0124,124,96,overetch,728.3373,8.9888,110.5715,0.6341,67.2638
W0124,124,97,overetch,723.1400,8.9698,111.1321,0.6383,67.3971
W0124,124,98,overetch,728.4664,9.0634,111.3873,0.6319,67.6200
W0124,124,99,overetch,723.9004,9.0331,113.0090,0.6349,67.6591
W0126,126,0,stabilize,670.2675,10.4060,115.3015,0.5753,67.0822
W0126,126,1,stabilize,678.0356,10.2049,114.8597,0.5716,66.9373
W0126,126,2,stabilize,675.5651,10.2868,113.9921,0.5820,67.1601
W0126,126,3,stabilize,673.2515,10.3043,114.7964,0.5806,67.0349
W0126,126,4,stabilize,675.2235,10.2588,116.4582,0.5691,67.1617
W0126,126,5,stabilize,674.8446,10.3058,114.4099,0.5676,67.1968
W0126,126,6,stabilize,679.4724,10.2687,114.0592,0.5783,66.8943
W0126,126,7,stabilize,680.4091,10.2245,117.4301,0.5603,67.0530
W0126,126,8,stabilize,671.2871,10.2826,115.2144,0.5853,67.2849
W0126,126,9,stabilize,678.4034,10.2387,114.1244,0.5666,67.1407
W0126,126,10,stabilize,673.3939,10.3307,116.0102,0.5744,66.9597
W0126,126,11,stabilize,679.6713,10.2218,116.5883,0.5660,67.1139
W0126,126,12,stabilize,678.7777,10.3071,114.8936,0.5854,67.1823
W0126,126,13,stabilize,678.5007,10.3190,114.3625,0.5928,67.0684
W0126,126,14,stabilize,677.3869,10.2729,114.2959,0.5563,67.1763
W0126,126,15,stabilize,672.3893,10.2702,115.6186,0.5706,66.8117
W0126,126,16,stabilize,681.0970,10.2220,115.4942,0.5782,67.1630
W0126,126,17,stabilize,674.2185,10.3267,113.9466,0.5800,67.1886
W0126,126,18,stabilize,676.6248,10.2046,115.0720,0.5876,67.0969
