wafer_id,lot_id,run_index,timestamp,chamber,slot,recipe,product,wafers_since_clean,f000,f001,f002,f003,f004,f005,f006,f007,f008,f009,f010,f011,f012,f013,f014,f015,f016,f017,f018,f019,f020,f021,f022,f023,f024,f025,f026,f027,f028,f029,f030,f031,f032,f033,f034,f035,f036,f037,f038,f039,f040,f041,f042,f043,f044,f045,f046,f047,f048,f049,f050,f051,f052,f053,f054,f055,f056,f057,f058,f059,f060,f061,f062,f063,f064,f065,f066,f067,f068,f069,f070,f071,f072,f073,f074,f075,f076,f077,f078,f079,f080,f081,f082,f083,f084,f085,f086,f087,f088,f089,f090,f091,f092,f093,f094,f095,f096,f097,f098,f099,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,recipe_complete
W0069,LOT03,69,2026-01-05 13:41:58.872317502,A,19,GATE-ETCH-R7,PRD-C,68,732.19981,2.36893,0.01344,13.32321,703.35996,2.80596,-0.00436,13.53071,10.26584,0.05146,0.00010,0.29749,10.06173,0.04271,0.00054,0.18911,117.62643,0.83520,0.00201,4.47618,120.04237,0.64776,-0.00441,2.47017,1.06733,0.01413,-0.00058,0.06510,0.76886,0.00891,-0.00037,0.03487,67.04299,0.13745,0.00094,0.50634,67.76666,0.13877,0.00207,0.63558,-0.57925,-1.89509,4.30491,-0.44915,-1.43003,-1.54522,-0.99232,0.83112,-0.95022,0.41700,-0.19776,-0.56557,-0.14520,0.33242,-0.84652,0.31982,-1.18371,0.07619,2.01514,1.16992,0.48646,-0.62645,-0.08644,-0.18884,0.81884,-0.40172,0.71961,0.78078,0.86755,1.41793,0.14782,-0.37262,-1.48430,-0.47177,1.02121,0.78852,-0.24688,1.27273,-0.68253,-1.42572,-0.60479,-0.74249,-0.34587,-0.57100,-0.72806,-0.44216,1.09265,-0.54565,-0.11274,2.05499,-0.91654,-0.46547,-0.73706,-0.25200,0.49687,0.75505,1.61310,1.09631,1.11175,2.90404,-1.22135,-0.25942,0.31222,0.79237,1.03902,-1.11493,0.75501,0.27008,-1.21138,-1.52374,1.20625,-0.48649,-0.68229,-0.55546,-0.01658,-0.71590,-0.76477,-0.25942,2.08257,0.66875,1
W0070,LOT03,70,2026-01-05 13:46:10.872317502,A,20,GATE-ETCH-R7,PRD-C,69,741.49118,2.43495,0.03611,12.41410,711.76995,2.48545,-0.06376,12.97992,10.09825,0.04204,0.00050,0.20083,9.90451,0.04529,-0.00193,0.15934,116.28112,0.82834,-0.00027,3.62518,118.62941,0.64917,0.00207,2.41925,1.01645,0.04636,-0.00282,0.16244,0.73489,0.01350,-0.00091,0.05066,66.80070,0.15950,0.00160,0.88272,67.48767,0.18491,0.00318,0.70583,-0.57925,-1.89509,4.30491,-0.44915,-1.43003,-1.54522,-0.99232,0.83112,-0.95022,0.41700,-0.19776,-0.56557,-0.14520,0.33242,-0.84652,0.31982,-1.18371,0.07619,2.01514,1.16992,-0.60136,-2.76952,-0.05417,-1.55747,-0.61711,-0.46223,1.52469,0.71451,1.36485,1.24333,0.03808,-1.39979,-2.50226,-0.14119,-0.74285,2.18437,0.00361,0.46929,2.05133,-0.67342,0.14190,-1.19241,-2.54760,0.46932,-0.12820,1.34500,0.92574,1.73837,0.32937,-2.47414,0.09323,0.60203,-0.16130,0.23431,0.21023,1.10353,0.07073,0.04994,-1.46009,-0.13048,0.33085,2.12480,-0.54856,-1.46230,1.00598,0.60836,0.11232,-0.78976,0.60332,-0.79016,0.11845,0.65925,-2.13607,-0.29139,0.29386,-0.28046,0.03349,-0.96907,-0.11903,0.21186,1
W0071,LOT03,71,2026-01-05 13:50:22.872317502,A,21,GATE-ETCH-R7,PRD-C,70,742.10374,2.15011,0.00070,9.21619,712.44256,1.76563,-0.00164,6.23252,10.29450,0.05490,0.00037,0.25768,10.10732,0.04422,0.00063,0.15180,117.18677,0.76171,-0.00209,3.27521,119.31829,0.73190,0.02986,3.01479,1.03935,0.03065,-0.00181,0.11882,0.74655,0.01088,-0.00105,0.03899,65.28816,0.14811,0.00137,0.77579,65.96348,0.14437,0.00314,0.55355,-0.57925,-1.89509,4.30491,-0.44915,-1.43003,-1.54522,-0.99232,0.83112,-0.95022,0.41700,-0.19776,-0.56557,-0.14520,0.33242,-0.84652,0.31982,-1.18371,0.07619,2.01514,1.16992,-0.44189,-0.49016,-0.66601,-0.54119,-0.47868,0.52643,1.43860,0.90975,0.52022,1.12591,-0.49121,-0.31958,-0.83619,-1.22088,0.41322,0.55481,-1.06135,-0.16382,-0.85981,-1.04393,-0.22761,0.15142,-1.07026,-1.01387,0.20890,1.69459,2.07501,0.79767,0.17135,-0.10635,0.64166,0.87418,0.69024,-0.35163,0.99774,-0.57260,-1.68738,-0.52152,-1.13126,-0.21564,-0.14758,1.27566,0.05077,-2.37617,0.61955,1.23991,-0.19166,-0.57282,0.08957,0.05962,-0.83842,2.07058,-1.23097,-1.23950,1.02602,-0.85611,-0.82080,0.63015,-0.62390,0.53165,1
W0072,LOT03,72,2026-01-05 13:54:34.872317502,A,22,GATE-ETCH-R7,PRD-C,71,750.44463,2.61127,0.04849,12.30475,721.28878,3.03122,-0.10945,12.89694,10.23151,0.05055,0.00089,0.20530,10.01241,0.05226,0.00106,0.21395,115.89141,0.70551,-0.00969,3.36629,118.88574,0.86092,0.02444,3.48119,1.01160,0.05088,-0.00310,0.18619,0.72613,0.01521,-0.00174,0.05632,66.31549,0.17759,0.00311,0.94167,66.99841,0.09232,0.00359,0.34837,-0.57925,-1.89509,4.30491,-0.44915,-1.43003,-1.54522,-0.99232,0.83112,-0.95022,0.41700,-0.19776,-0.56557,-0.14520,0.33242,-0.84652,0.31982,-1.18371,0.07619,2.01514,1.16992,0.38479,0.54963,-0.70757,0.29103,1.19688,0.63069,-0.68587,1.85048,0.98097,-0.54124,0.27393,-0.31167,-0.68390,-1.44180,1.46510,-1.08442,1.16384,-0.05029,-0.60963,-0.41919,0.26493,0.60689,0.41695,-0.00424,0.52004,-0.14679,1.11534,1.85156,0.46027,1.04351,1.16727,1.05483,-0.76084,-0.82148,0.47832,0.09569,-0.41553,-0.22396,-0.08428,0.67657,-0.98668,0.46610,1.08146,-0.78794,0.66219,0.27062,-0.63304,-0.33426,1.30685,0.80407,-0.32640,2.39130,1.08870,0.44955,-0.15869,0.14395,-0.19425,1.23580,-0.77384,-0.06716,1
W0073,LOT03,73,2026-01-05 13:58:46.872317502,A,23,GATE-ETCH-R7,PRD-C,72,744.49045,2.16740,0.02349,8.75335,714.67501,2.06689,0.01367,9.17378,10.14807,0.04358,0.00031,0.17388,9.93725,0.04252,-0.00014,0.18148,115.01475,0.78475,-0.00185,3.50892,117.50873,0.81135,0.01547,2.71879,0.97752,0.07454,-0.00461,0.25883,0.69908,0.01890,-0.00240,0.07009,67.28386,0.15234,0.00430,0.65494,68.04887,0.15307,0.00422,0.72820,-0.57925,-1.89509,4.30491,-0.44915,-1.43003,-1.54522,-0.99232,0.83112,-0.95022,0.41700,-0.19776,-0.56557,-0.14520,0.33242,-0.84652,0.31982,-1.18371,0.07619,2.01514,1.16992,-1.29033,-0.76717,0.03292,-0.22660,-0.46719,0.33121,0.40160,0.32788,0.09592,-0.03826,0.73907,0.35689,-1.38607,-0.22173,1.20687,0.88841,-0.26665,0.92893,0.40868,-0.00801,-1.64584,-0.78692,0.03078,1.79124,-1.31106,1.27197,0.67959,1.19924,-1.27122,0.81392,2.24591,-1.03503,-0.58678,-0.32938,-0.95587,1.63473,0.56134,-0.28211,0.21311,1.85301,-0.71340,-0.09517,-0.90622,-0.58961,-0.24385,-0.29099,-1.22438,-0.58090,-0.34017,-0.96527,0.59325,0.84688,0.67353,-0.49511,-0.95974,-0.92888,0.77637,0.50173,0.13646,-0.32876,1
W0074,LOT03,74,2026-01-05 14:02:58.872317502,A,24,GATE-ETCH-R7,PRD-C,73,744.68969,2.72538,-0.02475,13.75327,714.10136,2.26610,-0.01814,9.02512,10.39255,0.04557,0.00006,0.23368,10.19673,0.04215,-0.00135,0.18754,113.55587,0.72262,-0.00586,3.82150,115.93392,0.63929,0.00386,2.11986,0.89859,0.12856,-0.00800,0.42229,0.64559,0.03052,-0.00397,0.11809,69.04262,0.17323,0.00473,0.79333,69.82243,0.08870,0.00265,0.34426,-0.57925,-1.89509,4.30491,-0.44915,-1.43003,-1.54522,-0.99232,0.83112,-0.95022,0.41700,-0.19776,-0.56557,-0.14520,0.33242,-0.84652,0.31982,-1.18371,0.07619,2.01514,1.16992,1.15313,-1.59423,-0.23393,0.02244,-1.94813,2.15022,-1.73800,-0.82189,0.47926,0.96852,-0.84762,-0.24936,0.63293,-0.17966,2.70978,-0.71248,0.30951,1.70541,1.82947,-0.88411,-1.08127,0.51235,-2.34535,0.71011,-0.64332,-1.87312,0.55125,-0.18352,-0.54780,-0.06079,-0.79407,0.22154,-0.21208,1.80544,-0.58531,1.06908,0.54776,-1.16742,-0.70914,0.24995,1.21699,1.65578,-1.19427,1.37222,0.79327,0.39797,-0.66338,0.63085,-1.74255,1.66985,1.18475,0.72267,-1.81715,-0.69439,0.38954,0.25716,0.78385,-0.94738,-1.00433,-0.99536,1
W0075,LOT03,75,2026-01-05 14:07:10.872317502,A,25,GATE-ETCH-R7,PRD-C,74,742.30773,2.69256,0.04348,12.75853,711.93731,2.40160,0.10542,10.01515,10.29257,0.04638,-0.00038,0.20651,10.06783,0.04996,0.00085,0.16295,114.15580,0.79311,-0.00892,3.81180,116.43192,0.66473,0.00361,3.01527,0.93001,0.10652,-0.00662,0.37557,0.67052,0.02815,-0.00354,0.09137,67.95368,0.14670,0.00302,0.68397,68.61646,0.15247,0.00247,0.60610,-0.57925,-1.89509,4.30491,-0.44915,-1.43003,-1.54522,-0.99232,0.83112,-0.95022,0.41700,-0.19776,-0.56557,-0.14520,0.33242,-0.84652,0.31982,-1.18371,0.07619,2.01514,1.16992,1.34685,0.83374,-1.10727,-0.07319,-0.98405,1.08900,0.21738,0.70381,-0.60157,1.12079,-1.30701,-0.21776,-0.77850,0.55213,0.07456,-0.49403,0.50134,-0.19075,-1.06181,-0.77248,0.25429,0.59902,1.57470,-0.05184,-0.99087,-0.37031,0.48611,0.39607,0.20989,0.29209,-0.26037,0.72047,0.24638,-0.68683,0.54256,-1.45454,-1.01376,-1.47716,-0.02333,0.93521,1.49959,0.78248,0.75924,-0.51917,0.95867,-1.51165,0.33197,0.14340,0.63003,0.43506,0.40184,-0.01301,-1.43746,0.88264,-1.35777,0.30456,-1.38684,-1.03794,0.84110,-1.43317,1
W0076,LOT04,76,2026-01-05 14:39:49.299190788,B,1,GATE-ETCH-R7,PRD-A,75,742.86877,2.54263,-0.00512,13.76155,712.81017,2.09228,-0.05713,6.87810,10.19639,0.05145,-0.00086,0.21298,9.98436,0.04945,0.00089,0.19897,119.95894,0.92606,-0.00198,4.99384,122.36269,0.91232,0.05898,3.11766,1.04349,0.10690,-0.00665,0.35914,0.75073,0.02641,-0.00339,0.09218,64.44505,0.17774,0.00586,0.75061,65.07957,0.12919,-0.00629,0.48099,0.65318,-1.67405,3.34781,-1.63380,0.01028,-0.80538,-0.53899,-0.19556,-1.01508,-1.36785,-0.55401,1.08852,-2.10391,0.36243,1.30661,-2.17681,-0.88649,-0.98054,1.85832,0.43326,0.51885,0.09008,-0.52739,1.37078,-0.90088,-0.61379,0.35535,-0.70977,0.37719,1.80837,-0.13798,-1.13077,0.27519,0.59514,0.72050,-0.41941,-0.04879,-0.71819,-1.97686,-0.13373,-0.27370,-0.58096,-0.14881,-0.33588,0.12161,0.92576,-0.87468,0.00031,-0.07350,0.68740,0.73201,1.54171,0.60788,-0.76977,0.75459,-0.35410,0.12787,0.31999,-0.02703,0.23459,1.71037,-0.36785,0.01684,-0.08029,1.35171,-0.83244,0.75558,1.07867,0.49138,0.74852,-0.37829,-0.43739,-0.20673,-0.84709,-0.98460,-0.17832,-0.28005,-2.14914,1.18461,2.30512,1
W0077,LOT04,77,2026-01-05 14:44:01.299190788,B,2,GATE-ETCH-R7,PRD-A,76,750.13796,2.23132,-0.00327,10.70682,719.76907,2.28805,0.00204,8.46973,9.43527,0.05387,-0.00094,0.23216,9.25652,0.04844,0.00133,0.22194,116.84860,0.95618,0.00455,4.77526,119.37090,0.66685,-0.00792,2.25893,1.00344,0.13456,-0.00838,0.44398,0.72624,0.03302,-0.00435,0.11655,66.29517,0.16535,0.00418,0.75388,66.99925,0.14877,-0.00359,0.52376,0.65318,-1.67405,3.34781,-1.63380,0.01028,-0.80538,-0.53899,-0.19556,-1.01508,-1.36785,-0.55401,1.08852,-2.10391,0.36243,1.30661,-2.17681,-0.88649,-0.98054,1.85832,0.43326,-0.80466,-1.04700,0.12502,0.01393,-0.12903,-0.29996,-0.03266,-0.57549,0.10190,1.15051,0.12300,-0.82425,-0.10593,1.03010,-1.54349,0.46538,0.55319,-0.11848,-1.24928,-3.02259,0.33964,-0.96725,0.31976,0.87972,2.12565,0.47736,-1.52752,0.55080,-1.71585,-0.34086,1.10747,0.95496,-1.90171,0.14619,0.06012,-0.16099,-0.67354,-0.07619,-0.10652,1.16161,-0.57894,1.65439,0.09407,0.88729,0.85648,-0.34922,0.71496,2.60206,1.64209,-1.27940,-0.16431,-0.50095,-0.47094,-1.06048,0.86633,0.44553,-0.58135,0.17532,0.44158,-0.02294,1
W0078,LOT04,78,2026-01-05 14:48:13.299190788,B,3,GATE-ETCH-R7,PRD-A,77,751.74765,2.63860,0.04843,15.21325,720.85100,2.09179,0.08947,9.28868,9.56955,0.05221,-0.00086,0.22222,9.39079,0.05727,0.00072,0.19667,117.58542,0.73133,0.00827,3.31503,119.72763,0.68405,0.01019,2.64187,1.01858,0.12597,-0.00785,0.42678,0.73627,0.03102,-0.00405,0.11129,66.29709,0.17030,0.00394,0.66968,66.96733,0.15603,0.00553,0.71963,0.65318,-1.67405,3.34781,-1.63380,0.01028,-0.80538,-0.53899,-0.19556,-1.01508,-1.36785,-0.55401,1.08852,-2.10391,0.36243,1.30661,-2.17681,-0.88649,-0.98054,1.85832,0.43326,0.66093,-0.83993,-1.69836,-0.49197,0.43638,0.21924,0.36534,-0.85042,0.44895,1.56905,-0.51084,0.74977,0.76878,-0.14687,-0.40871,0.83493,0.28124,-0.13488,-0.22273,-0.14878,-0.21041,0.03511,0.53853,-0.51508,0.39839,-0.79625,-1.91018,0.75498,1.00008,-0.76112,-0.04411,0.34250,-0.63354,1.44886,0.66508,1.05048,-1.81628,-1.57487,-0.97202,0.95659,-1.19210,0.50154,-0.54367,0.49100,-0.88759,-0.30227,-0.42807,1.38541,2.50295,0.82342,-0.20642,0.71902,1.48991,0.98588,-0.22694,1.56841,-2.55296,-0.32276,1.19671,-0.36362,1
W0079,LOT04,79,2026-01-05 14:52:25.299190788,B,4,GATE-ETCH-R7,PRD-A,78,747.14944,2.40542,0.01193,12.36999,717.14865,2.83791,-0.00741,11.92158,9.72993,0.05019,0.00086,0.20405,9.53913,0.04521,0.00069,0.17903,118.61069,0.82649,0.00842,3.65472,121.04174,0.89267,0.06330,3.93812,1.03714,0.11344,-0.00705,0.39180,0.74907,0.02781,-0.00366,0.09583,66.34737,0.18693,0.00334,0.82396,67.07170,0.16414,0.00415,0.57322,0.65318,-1.67405,3.34781,-1.63380,0.01028,-0.80538,-0.53899,-0.19556,-1.01508,-1.36785,-0.55401,1.08852,-2.10391,0.36243,1.30661,-2.17681,-0.88649,-0.98054,1.85832,0.43326,0.63431,-0.95255,0.22034,-0.69195,2.39710,1.01866,-0.64885,-1.22010,-0.35710,0.85005,-0.26955,1.00187,-1.16731,0.22067,-0.71668,-0.79617,-1.51355,1.77672,1.39569,0.17645,0.74802,-1.01158,1.70859,-0.24693,0.57966,-0.68575,0.64909,1.98162,0.97706,-1.08308,-1.39170,0.70466,-0.63548,-0.29522,0.32248,0.07175,-0.14566,-0.69258,-0.94384,0.19606,0.26972,1.17382,0.99331,0.78803,-0.07196,-1.67974,-1.35207,1.18475,1.33587,1.43165,-0.05930,0.05373,0.14720,0.96655,-0.99539,0.42267,-0.84504,-1.35929,1.24217,0.27781,1
W0080,LOT04,80,2026-01-05 14:56:37.299190788,B,5,GATE-ETCH-R7,PRD-A,79,749.65591,2.20598,-0.03107,10.03024,718.92716,3.49776,-0.09818,14.17987,10.24664,0.04256,-0.00019,0.15663,10.05208,0.06114,-0.00161,0.26829,120.56148,0.67248,-0.00491,3.08000,122.75536,0.58359,0.02743,2.18232,1.06213,0.09786,-0.00608,0.34085,0.76512,0.02491,-0.00310,0.09402,64.75173,0.15060,0.00194,0.60748,65.39198,0.13037,0.00089,0.50531,0.65318,-1.67405,3.34781,-1.63380,0.01028,-0.80538,-0.53899,-0.19556,-1.01508,-1.36785,-0.55401,1.08852,-2.10391,0.36243,1.30661,-2.17681,-0.88649,-0.98054,1.85832,0.43326,-1.83430,0.10542,0.07407,0.60222,1.79581,-1.74505,-0.92257,-1.50410,-0.30690,1.18441,1.47675,0.61998,-0.56744,-1.06931,0.02986,-1.58084,-1.61493,0.76007,-1.78318,-1.28308,-0.25631,0.48525,-0.63598,-0.50233,0.62665,-0.70501,2.92304,0.48469,-1.15322,-0.13622,-0.04877,1.89010,-0.97851,-2.70323,-1.60506,-0.58937,-1.30059,1.39611,-1.14703,-0.02574,0.59053,0.94870,0.19395,0.29319,-0.84149,0.15823,0.64883,1.49869,-0.43347,0.82831,-0.84974,-1.29304,-0.22383,0.00741,-1.61740,-0.06239,0.29811,0.22447,1.09035,-0.40934,1
W0081,LOT04,81,2026-01-05 15:00:49.299190788,B,6,GATE-ETCH-R7,PRD-A,80,744.77985,2.44384,-0.00788,11.80746,714.58661,2.48843,-0.08414,11.90233,9.61514,0.05394,0.00015,0.24519,9.42889,0.04686,0.00181,0.16808,118.88616,0.79958,0.00297,3.37903,121.37342,0.76379,-0.01650,3.03533,1.06277,0.09708,-0.00603,0.34640,0.76512,0.02420,-0.00289,0.08763,64.40714,0.15383,0.00379,0.80004,65.02330,0.14592,0.00553,0.61766,0.65318,-1.67405,3.34781,-1.63380,0.01028,-0.80538,-0.53899,-0.19556,-1.01508,-1.36785,-0.55401,1.08852,-2.10391,0.36243,1.30661,-2.17681,-0.88649,-0.98054,1.85832,0.43326,-0.22528,1.31562,0.92149,-0.08022,-0.18564,-0.74999,1.27491,0.31894,0.35206,2.70966,-0.62164,0.23642,-1.18742,-0.86744,1.16636,-0.70004,-0.78637,0.22745,0.03091,-1.19045,0.14842,-0.99867,0.62595,0.30831,-1.56524,-0.36205,-1.30927,1.44174,-0.13156,-0.04619,2.38111,0.48066,-0.60583,-2.33346,-0.91889,-0.98213,-0.52341,0.97436,0.89021,0.65380,-1.32960,0.39075,-0.78575,2.05245,0.49119,0.61925,-0.65187,-0.21778,-0.86262,0.01411,0.40487,-1.56349,0.60018,-0.65365,-0.76273,0.28653,0.86717,0.53117,1.42287,-0.83512,1
W0082,LOT04,82,2026-01-05 15:05:01.299190788,B,7,GATE-ETCH-R7,PRD-A,81,747.59061,2.41821,-0.00734,10.82196,717.19470,2.36932,-0.10153,10.38118,9.98610,0.04606,-0.00007,0.22801,9.77670,0.03728,-0.00057,0.17900,120.57225,0.77642,-0.00237,3.12670,122.84580,0.69341,-0.02482,3.04861,1.08971,0.07872,-0.00488,0.27113,0.78560,0.02125,-0.00233,0.07655,63.78962,0.19596,0.00649,0.80824,64.40522,0.16417,-0.00617,0.65054,0.65318,-1.67405,3.34781,-1.63380,0.01028,-0.80538,-0.53899,-0.19556,-1.01508,-1.36785,-0.55401,1.08852,-2.10391,0.36243,1.30661,-2.17681,-0.88649,-0.98054,1.85832,0.43326,0.88960,0.58664,-0.68492,-1.20322,0.31454,-2.75744,1.09174,1.07573,1.11967,1.32433,-1.17683,0.16077,0.16489,-0.90983,0.26716,0.83312,0.59577,0.66088,0.47034,-0.01796,-0.22334,-1.12325,-0.82099,0.74556,-0.07322,-0.88997,-1.57117,0.27458,0.92313,0.94565,0.17531,0.80741,-1.82213,-0.39180,0.28054,-1.18730,-2.00452,-1.50808,1.84832,-0.03534,-2.92889,-1.47008,0.89651,-0.39682,0.31644,0.97896,1.07368,-1.20624,0.29748,0.47627,-0.86143,-0.09007,1.92829,-0.80420,-1.01148,1.62285,0.19365,0.58754,1.72155,-0.06697,1
W0083,LOT04,83,2026-01-05 15:09:13.299190788,B,8,GATE-ETCH-R7,PRD-A,82,747.01769,2.50256,0.00491,10.41570,716.89939,2.59984,-0.02433,11.31286,10.14508,0.04367,-0.00038,0.24552,9.95336,0.05517,0.00237,0.21283,120.91975,0.75837,0.00322,3.21537,123.09797,0.94661,0.02532,3.62940,1.08050,0.08521,-0.00529,0.29145,0.77340,0.01957,-0.00243,0.07418,64.94708,0.16926,0.00320,0.92255,65.66318,0.14362,0.00402,0.55913,0.65318,-1.67405,3.34781,-1.63380,0.01028,-0.80538,-0.53899,-0.19556,-1.01508,-1.36785,-0.55401,1.08852,-2.10391,0.36243,1.30661,-2.17681,-0.88649,-0.98054,1.85832,0.43326,1.70157,-0.33541,0.59026,0.11884,1.12279,-1.26729,-0.98622,-0.32991,1.57052,-1.70472,1.61970,-0.07424,-1.59886,-1.07186,0.04084,1.17256,-0.75460,1.53550,0.35489,0.31113,0.18852,-0.12749,-0.21612,0.73431,-0.62362,0.11666,0.44477,1.37931,-1.52864,0.00071,0.62350,0.28453,0.70105,0.00648,-0.43838,-0.80520,0.49650,-0.52498,0.15032,-0.22242,-0.36547,-0.16112,-0.34370,-1.01615,-0.48649,-0.95687,-0.00992,0.27267,0.66150,-1.00917,-0.82333,-0.90111,0.59659,-1.86275,-0.78656,2.20647,1.40516,1.00915,-0.79883,-0.33282,1
W0084,LOT04,84,2026-01-05 15:13:25.299190788,B,9,GATE-ETCH-R7,PRD-A,83,746.24077,2.31910,-0.02277,10.20987,715.50491,1.85316,0.08509,7.65546,10.06730,0.04809,-0.00039,0.20722,9.84256,0.05613,-0.00184,0.23339,120.22578,0.88083,0.01002,3.48690,122.94265,0.84265,-0.01597,3.33832,1.07498,0.08913,-0.00553,0.31086,0.77000,0.02273,-0.00289,0.07845,65.74029,0.17747,0.00529,0.72350,66.44366,0.17361,-0.00203,0.72030,0.65318,-1.67405,3.34781,-1.63380,0.01028,-0.80538,-0.53899,-0.19556,-1.01508,-1.36785,-0.55401,1.08852,-2.10391,0.36243,1.30661,-2.17681,-0.88649,-0.98054,1.85832,0.43326,1.37952,1.21493,0.15085,-0.28350,1.45273,-0.46553,-0.11785,1.04922,0.05621,0.20132,-0.75250,0.00545,-0.00115,-1.33878,-1.38477,0.52104,-0.12308,0.41688,-0.14657,-1.28979,0.06096,0.41554,2.31932,-0.85602,0.32898,-0.27338,1.07389,0.23382,1.80859,-0.32578,1.15151,-0.20275,0.37355,0.98372,-0.28759,-3.02850,0.16714,-0.42541,1.42922,1.47869,1.06355,0.29923,1.02730,1.89047,-0.26404,-0.49723,2.07797,-0.05369,1.39094,-0.81763,-1.18008,-1.06817,0.75839,-0.78325,-1.03665,1.38428,-1.15243,-0.20444,-1.31346,0.99897,1
W0085,LOT04,85,2026-01-05 15:17:37.299190788,B,10,GATE-ETCH-R7,PRD-A,84,743.93365,2.63011,-0.00113,10.60570,714.18081,2.97481,-0.06797,11.30405,9.98776,0.05201,0.00031,0.21653,9.77966,0.04236,-0.00091,0.17004,121.02537,0.81546,-0.00755,3.00081,123.32399,0.67460,-0.00237,2.66037,1.10889,0.06410,-0.00397,0.21659,0.79702,0.01980,-0.00240,0.07170,64.82660,0.16730,0.00154,0.82152,65.49071,0.14040,0.00348,0.54126,0.65318,-1.67405,3.34781,-1.63380,0.01028,-0.80538,-0.53899,-0.19556,-1.01508,-1.36785,-0.55401,1.08852,-2.10391,0.36243,1.30661,-2.17681,-0.88649,-0.98054,1.85832,0.43326,0.14522,1.27595,0.54579,0.89535,1.61970,-0.41507,-0.59010,1.09942,-0.05985,2.20777,-2.05890,-0.43725,0.82921,-1.24939,-0.43939,-0.84526,-1.27963,0.83799,0.28765,-1.84355,1.25264,0.42602,-1.35324,0.27803,0.26598,0.59674,1.08139,-1.66620,-0.34917,-0.22023,0.57619,-0.76956,0.86762,-0.02693,-0.26721,0.47078,1.38917,-0.74889,0.55044,1.64999,2.41773,0.02096,0.05484,-1.91365,-1.83702,-1.11872,-0.49691,-0.65279,-0.24770,-0.23978,-0.76291,-0.65858,0.07849,1.27868,-2.30808,0.03404,-0.01565,1.89359,-0.18761,-0.02842,1
W0086,LOT04,86,2026-01-05 15:21:49.299190788,B,11,GATE-ETCH-R7,PRD-A,85,740.35163,2.41918,-0.04548,10.28578,710.16076,2.17156,-0.00153,8.28374,10.02490,0.05155,0.00031,0.20957,9.82552,0.04869,0.00218,0.22139,120.54389,0.81662,-0.00249,4.04529,122.51798,0.86541,-0.02447,3.01705,1.07826,0.08502,-0.00529,0.29372,0.77649,0.02182,-0.00259,0.08788,64.52524,0.17137,0.00541,0.85659,65.13084,0.14403,-0.00223,0.54942,0.65318,-1.67405,3.34781,-1.63380,0.01028,-0.80538,-0.53899,-0.19556,-1.01508,-1.36785,-0.55401,1.08852,-2.10391,0.36243,1.30661,-2.17681,-0.88649,-0.98054,1.85832,0.43326,-0.94185,-0.95200,-0.94648,2.05955,0.72538,-0.07911,-0.73348,1.18986,-0.37656,0.76747,1.19667,0.85174,0.07230,-1.59776,0.14011,-0.78791,-1.41618,-0.28996,0.71902,-0.94056,0.12507,0.06015,-1.12996,1.22521,-0.06088,1.51607,-0.34974,-0.15070,-1.59500,-1.08007,-0.08901,-0.68522,0.41038,-0.70056,-0.51683,-0.46229,1.34945,-1.34082,0.69988,0.60542,-0.05358,0.80980,-1.29289,-0.51801,-1.10539,2.25611,-2.06819,-0.28590,1.23342,-1.78451,-0.46848,-0.50074,0.43471,1.31457,-0.06656,1.05557,0.01850,-1.87204,-0.51653,0.06494,1
W0087,LOT04,87,2026-01-05 15:26:01.299190788,B,12,GATE-ETCH-R7,PRD-A,86,742.52517,2.33189,0.00596,10.98954,713.37395,2.15286,-0.05227,8.12097,10.36204,0.04631,0.00050,0.20221,10.15053,0.05136,0.00181,0.21742,121.24115,0.75297,-0.00576,2.99913,123.78307,0.92678,0.01936,3.49579,1.08485,0.08120,-0.00503,0.28461,0.78267,0.02161,-0.00270,0.07843,64.28600,0.18480,0.00525,0.81315,64.94331,0.16091,0.00083,0.69924,0.65318,-1.67405,3.34781,-1.63380,0.01028,-0.80538,-0.53899,-0.19556,-1.01508,-1.36785,-0.55401,1.08852,-2.10391,0.36243,1.30661,-2.17681,-0.88649,-0.98054,1.85832,0.43326,0.09608,-1.41087,1.22208,0.40057,0.02371,-0.20352,0.38687,1.28323,0.35192,0.56960,-0.90811,-1.63938,-0.74271,-0.49078,1.31779,-0.22764,-1.06738,0.78652,-0.68728,0.31036,0.33543,0.11772,0.84063,-0.23002,-1.17525,0.02841,-0.68932,0.61512,-1.25550,1.68426,1.86782,-0.70970,1.37166,-1.50226,-0.43824,0.61023,-0.65802,-1.03639,0.01335,-0.65656,0.10866,-1.57845,0.46176,-0.55036,-0.74057,0.63988,-0.25579,-0.00949,-1.00403,0.31354,-0.48186,-0.63387,1.28577,-0.24441,-0.12023,0.48024,-0.28627,-1.27110,-0.72576,2.30489,1
